date,user_id,monthly_income,monthly_expense_total,savings_rate,budget_goal,financial_scenario,credit_score,debt_to_income_ratio,loan_payment,investment_amount,subscription_services,emergency_fund,transaction_count,fraud_flag,discretionary_spending,essential_spending,income_type,rent_or_mortgage,category,cash_flow_status,financial_advice_score,financial_stress_level,actual_savings,savings_goal_met,year,month,year_month,net_income
2022-12-11,1578,3902.73,2532.39,0.08,3769.06,normal,655,0.3,673.03,124.09,7,902.4,78,0,369.75,1698.15,salary,1003.65,transportation,positive,28.3,high,1370.34,0,2022,12,2022-12,1370.3400000000001
2023-01-10,1728,4895.09,1339.63,0.19,2589.16,normal,714,0.57,891.08,447.1,6,552.08,94,0,450.26,1693.9,salary,459.63,rent,positive,14.0,low,3555.46,1,2023,1,2023-01,3555.46
2023-02-09,1459,4061.25,4247.81,0.38,3379.84,inflation,673,0.46,554.55,345.47,3,177.22,94,0,375.48,2866.68,salary,490.45,education,positive,68.7,low,0.0,0,2023,2,2023-02,-186.5600000000004
2023-03-11,1950,3617.52,2908.4,0.17,2551.03,inflation,820,0.18,252.3,914.62,5,1280.25,62,0,383.37,2203.31,salary,1308.24,groceries,positive,72.9,high,709.12,0,2023,3,2023-03,709.1199999999999
2023-04-10,1344,4172.12,2373.49,0.34,1864.69,normal,632,0.58,665.55,222.95,5,1170.57,77,0,513.69,2193.91,freelance,1042.82,healthcare,negative,24.4,low,1798.63,0,2023,4,2023-04,1798.63
2023-05-10,1930,4209.95,3947.05,0.3,3521.72,recession,636,0.28,145.2,107.43,7,799.43,70,0,746.55,2882.91,freelance,1550.14,healthcare,neutral,19.0,low,262.9,0,2023,5,2023-05,262.89999999999964
2023-06-09,1993,4454.33,2760.33,0.21,3128.55,recession,630,0.47,172.88,271.03,6,1020.89,57,0,647.48,1360.5,salary,1416.99,dining out,positive,69.8,low,1694.0,0,2023,6,2023-06,1694.0
2023-07-09,1975,3561.18,4136.58,0.29,2836.7,recession,605,0.25,677.76,397.47,6,20.88,77,0,441.87,2538.2,freelance,802.56,dining out,negative,59.8,low,0.0,0,2023,7,2023-07,-575.4000000000001
2023-08-08,1426,3750.76,3956.7,0.39,1764.11,normal,665,0.59,112.4,487.28,5,1886.76,35,0,415.56,2190.62,salary,1325.88,rent,positive,17.7,low,0.0,0,2023,8,2023-08,-205.9399999999996
2023-09-07,1317,3769.06,2503.37,0.3,2732.73,normal,614,0.13,647.69,533.04,4,1710.69,91,0,492.02,2838.84,salary,1455.23,education,neutral,28.8,low,1265.69,0,2023,9,2023-09,1265.69
2023-10-07,1502,3108.18,3185.75,0.4,2978.05,inflation,755,0.28,368.21,344.38,5,719.58,43,0,227.6,1570.88,salary,1127.31,utilities,positive,82.8,low,0.0,0,2023,10,2023-10,-77.57000000000016
2023-11-06,1707,3192.26,2997.43,0.33,3083.63,normal,685,0.26,641.14,220.62,1,1617.45,67,0,513.13,1076.34,salary,1246.56,entertainment,positive,86.4,high,194.83,0,2023,11,2023-11,194.83000000000038
2019-01-01,1359,6802.41,2881.49,0.12,2901.81,recession,657,0.38,468.66,189.62,7,1145.32,79,0,606.92,2246.1,salary,1281.81,dining out,positive,11.5,low,3920.92,1,2019,1,2019-01,3920.92
2019-01-31,1802,5017.84,1696.8,0.13,3292.51,normal,682,0.43,662.23,615.56,7,1248.41,51,0,482.81,2076.11,freelance,1252.92,investments,positive,16.0,low,3321.04,1,2019,1,2019-01,3321.04
2019-03-02,1643,3117.18,3741.47,0.15,3422.66,normal,674,0.48,316.54,275.23,6,576.59,81,0,624.03,2316.03,freelance,1476.23,healthcare,positive,26.5,low,0.0,0,2019,3,2019-03,-624.29
2019-04-01,1852,3232.93,2727.35,0.24,2978.26,normal,663,0.14,476.43,0.62,6,1340.01,98,0,313.98,2076.37,freelance,881.98,investments,positive,90.4,low,505.58,0,2019,4,2019-04,505.5799999999999
2019-05-01,1193,4316.14,2878.56,0.17,2822.4,normal,639,0.55,407.55,313.41,8,449.99,91,0,495.1,2791.19,salary,1332.18,healthcare,positive,97.2,low,1437.58,0,2019,5,2019-05,1437.5800000000004
2019-05-31,1009,3198.29,3076.64,0.38,2749.89,normal,734,0.25,577.04,786.77,8,659.27,38,0,648.9,2602.84,salary,369.75,rent,negative,27.2,high,121.65,0,2019,5,2019-05,121.65000000000009
2019-06-30,1112,4830.77,2529.59,0.36,3016.71,normal,675,0.37,509.29,634.93,2,1463.39,82,0,282.24,2194.55,freelance,1498.59,rent,negative,76.7,medium,2301.18,0,2019,6,2019-06,2301.1800000000003
2019-07-30,1997,4387.06,4041.03,0.07,2331.12,normal,742,0.58,731.5,302.76,2,1293.74,64,0,267.76,2642.72,salary,1651.83,investments,positive,69.3,low,346.03,0,2019,7,2019-07,346.0300000000002
2019-08-29,1361,2299.83,3381.44,0.17,2504.76,normal,740,0.47,508.06,742.51,7,729.88,66,0,699.82,1815.15,salary,1349.08,healthcare,negative,83.4,low,0.0,0,2019,8,2019-08,-1081.6100000000001
2019-09-28,1946,4335.41,3622.24,0.05,2914.92,inflation,671,0.49,292.96,258.66,1,943.66,97,0,592.32,2888.68,mixed,1696.48,utilities,negative,31.1,low,713.17,0,2019,9,2019-09,713.1700000000001
2019-10-28,1362,4116.08,3280.24,0.08,2847.94,recession,657,0.14,325.4,612.46,3,1063.38,71,0,822.21,2047.76,freelance,1043.64,education,positive,53.4,high,835.84,0,2019,10,2019-10,835.8400000000001
2019-11-27,1719,3380.05,2043.2,0.21,2381.25,normal,655,0.39,474.04,225.3,9,899.27,39,0,396.28,2706.53,salary,1059.82,rent,neutral,11.2,medium,1336.85,0,2019,11,2019-11,1336.8500000000001
2019-12-27,1242,3475.1,3307.57,0.27,2600.36,inflation,704,0.51,618.3,665.62,5,702.17,97,0,144.86,1000.0,salary,1014.69,entertainment,positive,56.7,low,167.53,0,2019,12,2019-12,167.52999999999975
2020-01-26,1958,3874.11,2638.1,0.36,2786.25,inflation,576,0.57,542.03,593.88,4,392.49,37,0,779.48,2333.41,salary,784.48,healthcare,negative,84.1,high,1236.01,0,2020,1,2020-01,1236.0100000000002
2020-02-25,1479,4511.12,4149.19,0.39,2661.05,normal,684,0.14,581.61,321.99,7,789.42,53,0,586.1,2044.63,salary,1335.47,education,positive,95.4,high,361.93,0,2020,2,2020-02,361.9300000000003
2020-03-26,1226,4760.28,3543.35,0.07,2947.74,normal,632,0.22,111.38,686.84,2,949.81,69,0,682.25,2850.31,salary,1535.29,rent,positive,69.8,low,1216.93,0,2020,3,2020-03,1216.9299999999998
2020-04-25,1570,6003.35,3555.37,0.36,4262.52,inflation,712,0.19,397.27,107.59,4,1168.22,91,0,342.13,2276.75,freelance,1818.81,transportation,positive,31.1,low,2447.98,0,2020,4,2020-04,2447.9800000000005
2020-05-25,1240,6748.16,2264.1,0.13,2867.57,normal,622,0.31,599.46,349.02,2,826.83,78,0,416.16,2437.41,salary,1195.3,education,neutral,49.1,low,4484.06,1,2020,5,2020-05,4484.0599999999995
2020-06-24,1709,3590.36,3109.52,0.27,3234.53,recession,785,0.3,496.52,218.33,7,1331.47,97,0,0.0,2192.51,salary,1275.59,education,positive,1.9,low,480.84,0,2020,6,2020-06,480.84000000000015
2020-07-24,1685,4044.55,2092.14,0.3,3915.19,normal,733,0.28,635.06,887.61,5,1001.45,80,0,851.84,2380.43,freelance,1406.48,healthcare,positive,48.3,low,1952.41,0,2020,7,2020-07,1952.4100000000003
2020-08-23,1399,3317.78,2602.6,0.2,3113.63,normal,664,0.22,771.67,0.0,9,1376.96,59,1,397.4,2164.82,salary,1824.75,utilities,positive,66.1,low,715.18,0,2020,8,2020-08,715.1800000000003
2020-09-22,1655,3829.03,3488.95,0.21,3042.72,inflation,747,0.53,258.94,335.92,5,128.65,51,0,83.77,1744.86,mixed,959.2,investments,positive,55.9,low,340.08,0,2020,9,2020-09,340.0800000000004
2020-10-22,1503,4266.37,2658.72,0.17,2807.27,normal,656,0.36,550.61,514.27,6,818.65,80,0,485.97,2290.01,salary,1194.59,groceries,positive,77.0,low,1607.65,0,2020,10,2020-10,1607.65
2020-11-21,1111,5725.3,3630.85,0.32,1808.28,normal,702,0.2,466.54,225.96,7,737.75,93,0,0.0,2267.57,salary,762.23,education,negative,81.1,low,2094.45,1,2020,11,2020-11,2094.4500000000003
2020-12-21,1556,4065.92,3003.18,0.35,3100.27,normal,683,0.44,338.35,372.94,5,256.55,59,0,512.45,2665.7,salary,300.0,insurance,positive,80.0,high,1062.74,0,2020,12,2020-12,1062.7400000000002
2021-01-20,1280,4168.25,2175.41,0.2,2758.64,recession,654,0.54,396.52,606.66,9,353.3,74,0,416.75,2300.51,salary,1417.37,education,positive,99.7,low,1992.84,0,2021,1,2021-01,1992.8400000000001
2021-02-19,1171,3353.2,2892.26,0.33,2418.31,normal,730,0.43,900.04,518.33,5,105.41,81,0,305.76,1759.46,salary,1470.17,utilities,positive,16.6,low,460.94,0,2021,2,2021-02,460.9399999999996
2021-03-21,1400,4950.54,2776.35,0.29,3313.1,inflation,767,0.59,196.78,366.2,9,1376.91,91,0,558.82,2649.05,salary,1159.22,entertainment,positive,45.1,low,2174.19,0,2021,3,2021-03,2174.19
2021-04-20,1725,4947.25,3407.54,0.09,2457.66,inflation,771,0.45,491.53,172.2,2,1527.53,41,0,569.48,3025.66,mixed,1167.4,transportation,positive,78.9,high,1539.71,0,2021,4,2021-04,1539.71
2021-05-20,1480,4827.87,3453.24,0.16,1983.43,normal,636,0.6,771.44,435.15,8,278.03,55,0,317.74,1803.97,salary,1576.44,entertainment,positive,87.6,low,1374.63,0,2021,5,2021-05,1374.63
2021-06-19,1809,3486.31,1466.9,0.35,2722.77,normal,694,0.52,410.72,631.06,5,1079.41,55,0,777.42,1644.0,salary,1021.38,entertainment,neutral,26.2,low,2019.41,0,2021,6,2021-06,2019.4099999999999
2021-07-19,1247,4364.97,3887.58,0.18,2965.72,normal,705,0.26,360.61,214.93,7,981.77,49,0,0.0,1688.98,salary,1332.81,transportation,positive,77.0,low,477.39,0,2021,7,2021-07,477.3900000000003
2021-08-18,1163,4006.41,2542.71,0.09,3331.33,normal,617,0.27,565.96,554.22,2,939.87,62,0,373.62,3211.01,freelance,1089.74,rent,positive,38.3,low,1463.7,0,2021,8,2021-08,1463.6999999999998
2021-09-17,1821,3180.89,3172.94,0.15,3242.5,normal,645,0.47,585.24,340.72,4,1422.93,22,0,692.93,1550.71,salary,1377.93,transportation,neutral,4.6,low,7.95,0,2021,9,2021-09,7.949999999999818
2021-10-17,1302,4171.22,2548.5,0.38,2874.13,inflation,599,0.21,0.0,869.82,5,226.45,24,0,595.74,1633.11,salary,646.15,investments,negative,9.4,medium,1622.72,0,2021,10,2021-10,1622.7200000000003
2021-11-16,1791,5134.13,2294.03,0.2,3252.83,normal,680,0.48,1105.97,505.76,6,1068.61,45,0,607.18,2860.96,mixed,946.33,investments,positive,68.3,low,2840.1,0,2021,11,2021-11,2840.1
2021-12-16,1670,4570.17,3163.22,0.39,2395.65,normal,620,0.47,107.82,242.79,4,43.48,50,0,532.75,1037.99,salary,1510.66,utilities,positive,65.1,low,1406.95,0,2021,12,2021-12,1406.9500000000003
2022-01-15,1415,3898.71,3861.04,0.05,3391.25,inflation,624,0.2,226.0,184.07,8,1573.83,22,0,492.68,2012.61,salary,2006.58,healthcare,positive,11.4,low,37.67,0,2022,1,2022-01,37.67000000000007
2022-02-14,1924,3878.41,2047.95,0.38,2301.7,recession,768,0.46,465.39,737.6,7,465.75,98,0,400.4,1603.36,salary,842.51,rent,neutral,84.3,low,1830.46,0,2022,2,2022-02,1830.4599999999998
2022-03-16,1353,4224.28,3702.41,0.33,2943.29,normal,666,0.33,383.94,435.17,2,1702.58,72,0,408.52,2123.31,freelance,1386.74,dining out,positive,47.0,low,521.87,0,2022,3,2022-03,521.8699999999999
2022-04-15,1117,4464.05,2124.06,0.29,2588.56,inflation,602,0.6,628.37,221.61,5,187.97,93,0,313.98,2489.17,salary,426.65,groceries,positive,40.6,medium,2339.99,0,2022,4,2022-04,2339.9900000000002
2022-05-15,1502,4499.07,2834.68,0.07,2230.56,recession,691,0.23,179.29,188.26,9,123.89,56,0,392.34,2332.14,salary,1581.66,rent,positive,22.7,low,1664.39,0,2022,5,2022-05,1664.3899999999999
2022-06-14,1251,4082.03,2842.12,0.36,2462.47,normal,665,0.42,458.68,0.0,5,1273.22,41,0,508.05,1432.87,salary,1135.22,entertainment,negative,95.8,low,1239.91,0,2022,6,2022-06,1239.9100000000003
2022-07-14,1975,3506.1,1785.56,0.31,3100.33,inflation,643,0.34,481.0,292.54,8,1186.76,28,0,876.53,3021.2,salary,1451.27,dining out,positive,73.5,low,1720.54,0,2022,7,2022-07,1720.54
2022-08-13,1602,5791.8,2095.54,0.1,2531.15,inflation,634,0.53,578.9,400.11,2,1295.62,46,0,500.96,1446.29,salary,1471.42,insurance,neutral,0.1,low,3696.26,1,2022,8,2022-08,3696.26
2022-09-12,1336,4594.62,3771.01,0.34,2378.05,recession,689,0.1,357.54,218.58,2,2152.83,29,0,689.36,2960.52,salary,751.3,education,positive,83.2,low,823.61,0,2022,9,2022-09,823.6099999999997
2022-10-12,1641,4460.61,2793.19,0.24,2424.43,recession,678,0.53,637.2,978.79,2,21.26,34,0,640.12,1509.18,salary,685.73,utilities,positive,90.0,low,1667.42,0,2022,10,2022-10,1667.4199999999996
2022-11-11,1550,2687.96,3789.69,0.2,3631.85,normal,625,0.36,476.73,554.51,2,1289.46,92,0,559.46,1003.98,salary,1134.09,investments,neutral,37.6,high,0.0,0,2022,11,2022-11,-1101.73
2022-12-11,1467,3904.36,3337.18,0.14,2056.6,normal,719,0.39,624.27,84.94,9,1070.12,86,0,330.17,3057.79,salary,1191.83,insurance,positive,14.5,medium,567.18,0,2022,12,2022-12,567.1800000000003
2023-01-10,1834,4357.92,3324.14,0.32,2326.49,inflation,692,0.22,772.48,88.59,3,1359.23,23,0,518.99,1840.62,salary,1483.76,investments,negative,26.0,medium,1033.78,0,2023,1,2023-01,1033.7800000000002
2023-02-09,1296,3498.12,2721.36,0.16,3446.86,recession,745,0.44,793.11,424.08,5,975.63,86,0,641.96,2528.08,salary,1303.82,dining out,positive,63.1,low,776.76,0,2023,2,2023-02,776.7599999999998
2023-03-11,1677,4557.22,3593.32,0.26,2136.21,normal,670,0.4,505.12,594.26,2,241.06,45,0,734.9,2254.72,freelance,300.0,groceries,neutral,74.2,medium,963.9,0,2023,3,2023-03,963.9000000000001
2023-04-10,1496,5531.43,2702.48,0.11,3592.07,normal,687,0.3,662.43,437.28,4,1162.21,84,0,387.42,3190.88,salary,1712.22,rent,positive,89.6,medium,2828.95,0,2023,4,2023-04,2828.9500000000003
2023-05-10,1058,4337.74,3579.39,0.12,2480.08,normal,629,0.13,455.88,558.82,5,1419.74,96,0,662.51,1886.22,freelance,1750.57,healthcare,negative,98.1,low,758.35,0,2023,5,2023-05,758.3499999999999
2023-06-09,1140,5821.89,1317.78,0.4,2351.54,inflation,667,0.55,283.45,368.32,3,640.04,96,0,486.38,2117.72,salary,1848.54,investments,positive,56.1,high,4504.11,1,2023,6,2023-06,4504.110000000001
2023-07-09,1353,4405.97,3392.62,0.15,2937.88,normal,677,0.55,608.56,277.5,5,512.58,33,0,682.62,2173.57,mixed,1028.87,rent,positive,47.0,medium,1013.35,0,2023,7,2023-07,1013.3500000000004
2023-08-08,1798,3650.9,3311.91,0.07,2036.34,normal,727,0.59,691.54,809.59,2,548.06,87,0,635.1,2353.47,mixed,2056.85,insurance,neutral,54.7,low,338.99,0,2023,8,2023-08,338.99000000000024
2023-09-07,1224,3373.4,3374.24,0.37,2677.72,normal,756,0.38,475.08,230.82,3,2019.37,94,0,1030.86,1905.18,salary,876.46,groceries,neutral,90.2,high,0.0,0,2023,9,2023-09,-0.8399999999996908
2023-10-07,1583,3661.73,2472.35,0.31,3060.18,normal,664,0.54,635.0,294.96,1,1219.51,86,0,278.5,2474.15,salary,636.09,healthcare,neutral,19.9,low,1189.38,0,2023,10,2023-10,1189.38
2023-11-06,1834,3284.41,2811.95,0.17,2479.68,normal,609,0.27,347.2,207.8,2,1442.11,89,0,606.5,1970.58,salary,1292.2,groceries,neutral,12.0,low,472.46,0,2023,11,2023-11,472.46000000000004
2019-01-01,1235,2400.4,1700.57,0.27,3172.36,normal,599,0.42,479.42,248.1,4,309.59,48,0,76.45,2245.34,salary,787.57,utilities,neutral,2.6,medium,699.83,0,2019,1,2019-01,699.8300000000002
2019-01-31,1923,5153.27,3231.29,0.38,2391.14,normal,663,0.36,689.43,791.17,6,1456.19,39,0,298.44,1342.62,salary,640.91,education,positive,82.7,low,1921.98,0,2019,1,2019-01,1921.9800000000005
2019-03-02,1371,3598.81,2170.71,0.32,3540.89,normal,634,0.17,193.44,243.45,3,1459.11,45,0,661.59,2832.13,salary,673.24,transportation,positive,36.7,low,1428.1,0,2019,3,2019-03,1428.1
2019-04-01,1733,6108.45,2366.21,0.16,2579.08,recession,707,0.11,475.88,325.84,8,521.19,58,0,662.9,2904.61,salary,1369.92,entertainment,neutral,79.0,medium,3742.24,1,2019,4,2019-04,3742.24
2019-05-01,1220,5941.69,2357.02,0.13,3184.69,normal,736,0.43,339.69,124.97,4,915.45,32,0,765.73,2208.88,salary,1749.7,dining out,neutral,81.8,low,3584.67,1,2019,5,2019-05,3584.6699999999996
2019-05-31,1512,6568.53,3630.21,0.22,2822.82,normal,724,0.45,634.16,439.86,1,1098.11,38,0,727.24,3002.07,salary,1249.93,dining out,positive,48.7,medium,2938.32,1,2019,5,2019-05,2938.3199999999997
2019-06-30,1070,5075.63,1684.02,0.31,3846.76,normal,700,0.41,382.81,194.9,2,723.72,25,0,744.47,1694.69,salary,1255.78,utilities,positive,41.8,medium,3391.61,0,2019,6,2019-06,3391.61
2019-07-30,1627,3542.86,2872.43,0.08,1539.01,normal,689,0.49,206.75,355.32,2,686.12,35,0,321.89,3259.13,salary,482.93,education,negative,64.3,medium,670.43,0,2019,7,2019-07,670.4300000000003
2019-08-29,1856,3839.81,3850.24,0.39,3066.87,recession,738,0.37,36.38,269.63,2,1677.24,89,0,434.05,1000.0,salary,1415.55,dining out,neutral,24.5,high,0.0,0,2019,8,2019-08,-10.429999999999836
2019-09-28,1048,3642.81,2100.88,0.2,2936.39,normal,650,0.55,527.31,376.91,1,498.42,38,0,843.03,2424.02,salary,1045.58,groceries,neutral,47.5,low,1541.93,0,2019,9,2019-09,1541.9299999999998
2019-10-28,1939,3051.32,1429.9,0.16,3323.75,normal,652,0.21,844.54,674.72,3,1551.25,38,0,601.41,2366.74,salary,1042.6,rent,positive,89.9,high,1621.42,0,2019,10,2019-10,1621.42
2019-11-27,1349,4959.68,3802.55,0.07,2342.41,normal,696,0.33,1020.47,492.43,1,1189.52,65,0,449.1,1872.0,freelance,1513.29,groceries,positive,96.1,medium,1157.13,0,2019,11,2019-11,1157.13
2019-12-27,1144,5209.06,2367.65,0.16,3119.57,recession,672,0.57,757.5,403.08,1,0.0,48,0,459.2,2119.27,salary,1511.43,education,positive,63.0,low,2841.41,0,2019,12,2019-12,2841.4100000000003
2020-01-26,1182,3503.81,2708.25,0.24,2741.25,normal,782,0.5,508.9,78.58,4,590.89,87,0,386.19,2282.18,salary,1514.94,healthcare,positive,74.9,low,795.56,0,2020,1,2020-01,795.56
2020-02-25,1790,3236.55,1999.26,0.06,2890.69,normal,738,0.51,408.68,269.96,3,709.63,48,0,906.36,1825.72,freelance,1257.6,education,positive,90.0,low,1237.29,0,2020,2,2020-02,1237.2900000000002
2020-03-26,1714,4685.03,2951.98,0.09,1814.53,inflation,729,0.6,582.24,541.42,6,690.53,41,0,743.8,2361.16,salary,1086.03,utilities,positive,83.3,medium,1733.05,0,2020,3,2020-03,1733.0499999999997
2020-04-25,1176,5323.58,4325.15,0.31,2673.2,normal,679,0.5,678.56,524.21,8,80.93,99,1,639.84,2987.39,salary,678.98,education,positive,98.2,low,998.43,0,2020,4,2020-04,998.4300000000003
2020-05-25,1858,3967.93,3930.95,0.33,3717.77,normal,703,0.22,433.48,533.5,8,1197.12,38,0,933.12,2354.67,freelance,1624.31,utilities,negative,19.8,medium,36.98,0,2020,5,2020-05,36.98000000000002
2020-06-24,1154,4587.59,3315.82,0.27,2841.99,normal,615,0.19,786.35,703.23,1,630.76,70,0,11.55,2305.5,mixed,794.47,dining out,neutral,79.7,medium,1271.77,0,2020,6,2020-06,1271.77
2020-07-24,1977,3416.77,1657.71,0.39,2732.74,recession,646,0.44,683.93,355.08,2,981.95,59,0,514.99,1696.89,salary,776.69,investments,positive,55.2,medium,1759.06,0,2020,7,2020-07,1759.06
2020-08-23,1334,1244.83,2212.0,0.35,2508.27,inflation,682,0.36,426.04,399.7,5,876.12,61,0,648.84,2020.35,salary,1114.76,education,negative,69.9,high,0.0,0,2020,8,2020-08,-967.1700000000001
2020-09-22,1115,4251.65,2278.15,0.34,2934.39,inflation,652,0.41,225.67,159.53,2,999.14,69,0,300.99,2528.86,salary,1278.13,utilities,positive,89.6,low,1973.5,0,2020,9,2020-09,1973.4999999999995
2020-10-22,1045,3951.81,3257.29,0.36,1788.06,normal,708,0.41,393.0,67.54,7,1100.02,71,0,293.5,2767.74,salary,867.53,transportation,positive,13.0,high,694.52,0,2020,10,2020-10,694.52
2020-11-21,1085,2735.13,3130.58,0.13,3899.79,recession,740,0.15,364.5,407.41,5,621.56,54,0,528.33,1035.48,salary,1278.11,insurance,positive,88.0,medium,0.0,0,2020,11,2020-11,-395.4499999999998
2020-12-21,1802,5106.27,1807.26,0.17,3833.62,normal,679,0.14,831.4,726.62,7,1277.37,88,0,284.45,2085.65,salary,951.69,rent,negative,90.7,high,3299.01,0,2020,12,2020-12,3299.01
2021-01-20,1215,2131.01,2020.26,0.38,2514.53,normal,647,0.53,256.46,41.67,2,1685.92,39,0,718.85,2449.94,salary,1547.39,dining out,positive,90.4,medium,110.75,0,2021,1,2021-01,110.75000000000023
2021-02-19,1173,4643.6,2515.23,0.34,3965.35,recession,649,0.29,549.16,44.41,8,1070.01,22,0,505.47,1705.18,salary,1359.35,entertainment,positive,9.5,high,2128.37,0,2021,2,2021-02,2128.3700000000003
2021-03-21,1334,1967.29,4420.19,0.3,2976.92,inflation,614,0.52,213.07,540.19,5,1104.52,36,0,376.7,2463.5,salary,853.17,utilities,positive,21.1,low,0.0,0,2021,3,2021-03,-2452.8999999999996
2021-04-20,1198,3363.76,3213.84,0.26,2592.7,normal,649,0.49,543.25,220.61,2,1741.18,89,0,414.45,3281.33,salary,882.74,dining out,negative,85.2,low,149.92,0,2021,4,2021-04,149.92000000000007
2021-05-20,1914,5544.6,3234.95,0.28,2594.4,normal,694,0.22,177.33,246.07,8,1259.34,40,0,170.47,1000.0,freelance,1228.11,transportation,negative,7.7,high,2309.65,0,2021,5,2021-05,2309.6500000000005
2021-06-19,1158,3367.43,2730.8,0.2,3056.91,normal,684,0.23,271.27,303.36,5,1314.25,35,0,574.79,2215.08,mixed,1051.34,insurance,negative,42.8,high,636.63,0,2021,6,2021-06,636.6299999999997
2021-07-19,1743,4724.07,2816.32,0.36,2871.98,normal,707,0.43,338.6,295.61,8,1255.05,99,0,479.04,2639.03,salary,1284.38,rent,positive,62.8,medium,1907.75,0,2021,7,2021-07,1907.7499999999995
2021-08-18,1205,1748.43,3125.37,0.27,2301.86,normal,607,0.26,483.25,872.87,6,712.72,21,0,609.9,2562.16,salary,1358.62,utilities,negative,22.6,high,0.0,0,2021,8,2021-08,-1376.9399999999998
2021-09-17,1970,4403.25,3628.64,0.07,3384.63,normal,571,0.31,371.07,761.04,4,1357.22,78,0,97.24,2064.08,salary,1415.28,healthcare,positive,45.6,low,774.61,0,2021,9,2021-09,774.6100000000001
2021-10-17,1353,2997.58,3846.24,0.2,2829.67,inflation,700,0.33,555.05,681.13,6,1042.85,35,0,591.4,2536.34,salary,939.69,investments,positive,23.1,low,0.0,0,2021,10,2021-10,-848.6599999999999
2021-11-16,1501,3893.02,3806.73,0.1,1665.95,inflation,718,0.14,763.87,756.29,7,1362.25,36,0,489.95,2046.04,salary,630.11,utilities,positive,12.2,high,86.29,0,2021,11,2021-11,86.28999999999996
2021-12-16,1701,4641.31,3614.52,0.3,1501.54,inflation,668,0.18,959.17,673.59,8,1289.37,43,0,686.51,2691.27,salary,1663.28,insurance,positive,88.9,low,1026.79,0,2021,12,2021-12,1026.7900000000004
2022-01-15,1844,5336.88,2202.31,0.18,2721.06,inflation,616,0.18,544.68,55.79,9,1314.49,75,0,604.45,2840.97,salary,1199.81,healthcare,positive,50.6,low,3134.57,1,2022,1,2022-01,3134.57
2022-02-14,1964,4736.52,2417.53,0.07,2122.13,normal,608,0.55,931.82,657.29,7,1704.18,41,0,481.38,2958.11,salary,1406.13,education,neutral,2.3,medium,2318.99,1,2022,2,2022-02,2318.9900000000002
2022-03-16,1692,5223.8,3800.74,0.26,3225.8,normal,705,0.38,550.16,421.83,6,874.04,47,0,533.73,1000.0,mixed,1831.74,investments,positive,42.0,low,1423.06,0,2022,3,2022-03,1423.0600000000004
2022-04-15,1977,5355.45,3311.72,0.16,1852.48,normal,673,0.51,551.56,330.08,6,740.2,87,0,262.87,1913.16,salary,1551.97,dining out,positive,60.5,low,2043.73,1,2022,4,2022-04,2043.73
